"X1","X2","Y"
-0.0845860713710238,0.25049948636447,0
0.840400125597476,0.0473162293086967,0
-0.463482772187991,-1.58275877589175,0
-0.550835004480379,-0.442159890988754,0
0.736040432105293,1.12702648999289,1
-0.107881401506818,-0.583907942092941,0
-0.17028914982177,0.991276102525722,1
-1.08833171186954,0.945797836249638,1
-3.01105167576798,0.775823980307007,1
-0.593174332801249,1.13930065042814,1
-0.759793796302071,0.169931933390397,0
0.292049863660693,-1.64000244674623,0
0.421398594579087,0.233443723865429,0
-1.29448908100089,-1.70219009432689,0
0.069285088863449,0.0719274536722802,0
-0.813038477272046,0.676560146122711,0
1.51085307235785,-0.153509828070361,0
-0.271608879959897,-0.31320286236888,0
1.55825392862137,-0.389529693534192,0
-0.237349870104542,1.47554485052075,1
1.28312288225294,-0.469243734386543,0
-0.00948963582193302,3.16300179279081,1
-0.400082781659235,1.27792862968368,1
0.0219856238212091,-0.164735972695606,0
1.74276738119779,1.16528960315679,1
-1.10717415930603,-0.768534878181921,0
-1.06048948248981,-0.056817152384692,0
1.95116131935762,-0.201982917928614,1
0.602706742607104,-1.42309409133676,0
-2.02060948083538,0.108318378170034,0
1.50667554287554,-1.72490219381526,0
0.963711089169582,-0.561782145353834,0
-1.55389141221093,-0.111778161434945,0
-0.773642378723716,0.00415622291374481,0
1.26077795552575,1.08162519470535,1
0.428455778881058,0.455158256488285,1
0.844583536956201,-0.49090228811342,0
-0.699150552121955,-0.888824859885599,0
-0.0648622765838663,0.372464318482404,1
0.470983645423557,1.08941828751309,1
0.363500621684761,1.14711736328956,1
-0.614555909175177,0.739603163674866,1
0.228949290442959,-2.24178660388035,0
-0.262056833743893,-0.683735777397925,0
0.612555990692023,-0.89274294291819,0
-1.95761249262471,-0.211672384889092,0
-0.663507471464639,0.445948342699551,0
0.283787515437176,1.33229859097906,1
0.26871796344891,0.0529330378681634,0
-0.640104740488368,0.195915146742445,0
1.07995126651587,-0.877864188029406,0
-0.365146340818831,1.17139203515968,1
0.589365389501455,-0.466410861426183,0
-0.0960959470314788,1.00942077792464,1
0.971507755278039,1.57761776744064,1
0.578468944716909,-0.761326932853341,0
-0.777173503437077,2.82023083080432,1
-0.600842115598867,0.208017438953414,1
-1.4993194091762,0.810043525471892,0
0.754163424601168,-0.999790933719775,0
0.557294325125743,1.07864878005559,1
0.0948771457734463,0.436477384841121,0
-1.78144141665843,-0.421851865933078,0
-1.10879241335606,-0.318311059688467,0
-0.267447782216747,-0.574076437020461,0
-1.07665308438267,1.63909641297252,1
-0.49115171521268,0.191534324133169,0
1.6391979888546,0.688656523750171,1
0.396777012866168,-0.428682442347958,0
-1.59807339303387,0.221353147506248,0
-1.46769017514383,0.123040834139245,0
1.04013788747687,0.399090001897224,1
0.782830991133153,-0.737192236058406,0
-0.477096420540725,-0.636335490159818,0
0.0940246394353218,-1.99466393435669,0
0.598979355147845,-0.949714780260154,0
-2.89729796875352,0.46467435744089,0
0.583696692132453,-0.152862883975197,1
2.37608336836274,-0.0287654525389793,1
-0.646262060727314,0.210911897850534,0
0.243068978701817,-0.347480091101672,0
-0.789493209606987,-0.539405622621164,0
-1.09369943198804,0.463238932086989,0
2.0446073649504,-1.26927180798602,0
-1.68133367030049,0.744979437750815,1
1.2152831312895,1.01068519352518,1
-0.0957235167908866,-0.412655124674315,0
-0.951394465663995,1.22474788082071,1
0.601265491634043,0.610290503260185,1
-3.01452723791249,0.1017270471447,0
0.769484603298526,-1.30094664160885,0
1.56894199864603,-0.870079612720446,0
-0.502716775782678,0.485326480928239,1
-0.617888220371397,0.68737216212588,0
-1.35143198010896,0.668917814623114,1
0.769087908155135,-0.892518311194967,0
0.329469117407761,-0.439706534751618,0
-0.0441456569596073,-0.0828019275243971,0
-0.63723728097651,1.16018660653654,1
-0.0692827383449863,1.16798827117495,0
0.296851277964955,-1.48615846262859,0
-1.90057359099263,0.126676394970394,0
-1.64736563534055,1.22745408447303,1
-1.77840542847245,-0.877779230753843,0
0.0349434049986583,-0.818191824552506,0
-0.494546440129202,-1.61338448363769,0
0.607544926781207,-1.1038056623324,0
-0.364364847102156,-1.00365651995982,0
0.167934342995413,1.48311733089219,1
0.56662266672996,-0.777396041590943,0
-0.155680573461637,0.540434934374918,0
-0.837984087039561,-1.47495156633354,0
0.547014469695304,0.0109225039864183,0
-1.08803865708631,2.02231503493809,1
1.4518071580534,0.361315851628174,0
1.38697553657137,-0.904634159663678,0
0.260088016550869,2.27320937053735,1
1.4436259424863,0.113367015261065,0
-1.19124128208781,1.14393446243321,1
-0.298389356312265,0.242427874733964,0
-1.14440944133654,-1.32275449100084,0
-1.72153531822645,0.363233316463894,1
-0.369685527404224,1.88217855047593,1
1.8220755110266,-0.893036970716341,0
0.477589803722517,-1.34634712191856,0
0.140548525376545,-0.269142500205828,0
-1.72602445342769,0.458362069909625,1
0.276531656649898,0.669335352135056,1
-1.36275967762857,-1.89541735511809,0
0.835423806917271,-0.0560153536048728,0
2.22562323077441,1.22357848019699,1
0.172266961824318,0.30287699798778,0
-1.50059278405936,1.01892167428658,1
-1.34661735782139,0.610726723422744,0
-2.40108228775576,1.94245326646074,1
0.793520406073772,0.746519382882963,0
0.443891330881794,-1.17778376443738,0
0.50382609597306,0.157893812330329,0
1.42808465382615,1.00348773514268,0
-1.83208693918153,-0.283310550887761,0
1.34278280228568,-0.105416610919193,1
2.43894433702519,0.318353217206736,1
0.676936112361846,1.18170394835974,1
-1.9689806259,0.00242511506736489,0
0.0803814222629486,1.13261944158556,1
-0.704769230800399,0.0125404967874853,0
0.597252319804128,2.13596586217618,1
0.795779633532407,0.575289136940885,0
-1.03083607211925,-0.547419622367023,0
-0.41952682968016,-0.476016194419954,0
0.160091133809729,0.320406872609376,0
-0.564480330104522,0.981880129870855,1
0.227506542643941,0.347457265000863,0
0.25707888385343,-0.538520199343719,0
-0.337700800111556,1.06686406334171,1
0.304572463038054,0.504871929936594,0
0.724437086895389,-0.416013020601999,0
-0.685173304396346,-1.26837501610962,0
0.661485903539247,0.155657155710184,0
1.7254196199561,-0.0968885414243872,0
0.321345702762459,1.73500783707606,1
0.576315891374481,1.80882191697077,1
-1.40999217651909,0.34214364127846,0
-0.995502066124629,-0.241592763738263,0
1.56029894634312,-0.781315231563248,0
0.203593996907729,0.655860459508595,1
-0.387634795728945,0.442208369273487,1
0.919614833008903,0.0573570332154164,0
-0.379738926246702,0.712685945047027,1
0.744245250972441,-0.577648253104396,0
-1.18318209818626,-0.344820640828169,0
0.276419064657061,-0.550270579753517,0
-0.356217720665087,0.0513640248970966,0
0.98772386398248,-1.73338251810713,0
-0.26723364871507,1.29426235087933,1
0.48002728980872,-0.556229180575119,0
0.767422741361158,-0.804345627164798,0
0.939442086643735,0.0968892055009138,1
-1.05321259091422,-0.47842763937883,0
1.01361777432179,-1.28808434565849,0
-1.25417323544833,1.10472304194994,1
-0.380583632523126,-1.52315227241378,0
0.209088829530641,0.582501076107328,1
-0.124756177136548,0.484583069976712,1
2.18637793111462,0.198966570809993,1
0.0820232381160227,0.414076201790778,0
2.1121020465408,-0.475364720605964,0
1.03434270295442,0.425284239437959,1
-0.198173206787288,-0.588178047504316,0
-1.03922957852015,0.549783595192114,1
-0.133664100355403,1.8996044783433,1
-0.582036191201673,-0.719826998821001,0
-0.903011226020167,1.30320273378519,1
-0.801831747733974,0.547254292809884,0
1.32082067319443,-0.0297908389249635,1
1.03917964954328,-0.556843410191119,0
0.558111036037802,-1.30305831828475,0
-1.328687145806,-0.0362883986217131,0
-1.92455678891289,0.42550335321951,0
0.0226954073194195,-0.206004128754026,1
-0.581488412634054,-0.565625819672663,0
-0.224151626664192,2.22731043037229,1
1.19843418933257,0.0906741971130348,0
-1.35857871233232,0.659657256374249,1
-0.0200713888911764,-0.341874415042017,0
0.890133435040867,-0.613528475598769,1
-0.027858903070996,-0.958955251572958,0
-0.879338655739682,-0.815904878412211,0
0.765322042269711,0.180550700884567,1
-0.97758854922226,0.315908591735534,0
0.530304947114401,1.42575675582147,1
0.934905976060375,0.071085368024169,1
0.346188283538513,-1.01452841075422,0
-0.733580845131747,0.776759890890087,0
0.710443205962393,-0.654508262346455,0
-0.322708044213033,-1.0263036171709,0
-0.360638538970482,-1.31489778441061,0
0.155153295165753,0.706470885838128,1
-1.39090614500807,0.311824821936659,0
1.37319401169184,0.904348566213289,1
-0.865149685220277,0.590393755884534,0
-1.30250884821481,0.48798942012452,0
0.893420760472442,-0.0543580201215617,1
-0.880376661288366,0.33296568222823,0
-0.416619446179696,-0.309433033040419,0
-0.040629159340605,-1.00978672688204,0
0.143589654696849,0.77759231234776,1
0.0975113839005585,-1.35318404040867,0
0.166429687307962,0.0166772049485914,0
1.47631110339868,-0.628121288576058,1
-1.54600953349065,-0.472872618970162,0
1.37092703569152,1.81190789211479,1
-0.306876957998265,-1.25186994720557,0
-0.178149638457608,1.0786375395111,1
0.840865553978933,0.314678235785125,1
-0.703854663349089,0.490267046907504,1
-0.380348534772783,2.22170629388032,1
-0.612847453203613,-3.85958632856815,0
-0.847610098196891,0.342404501424973,1
1.45125747381014,-0.297314957060514,0
-1.04043881471164,0.414750281397961,0
0.0246591300966647,-1.20021067716697,0
0.86220033088804,-0.899676623126205,0
0.7082868100258,0.139620775914967,0
-0.6365680980539,-0.992543132470395,0
0.908751995216738,-0.376098115315679,0
-0.582732448949742,-0.154994515667337,0
0.0810977482531141,-0.487817654347523,0
-0.0436454904347943,-0.875945963539158,0
0.275386141381521,1.0512205474873,1
1.03476675972825,-0.629564923567381,0
-0.444013354674989,-0.564058433716924,0
-1.34238940006746,-2.3204080029873,0
-0.16337963747485,2.35334028870978,1
-0.24919870360914,-0.726018092232741,0
0.662470741322973,-0.948235154855971,0
0.643970757874915,-0.0642506566755322,0
-0.851927961785595,1.68119861865472,1
-0.724725371212437,-1.58534491215624,0
-0.138015557476812,0.775592354196201,1
-0.345707309732259,1.54760561677591,1
0.407881830289697,0.84073823559944,1
-0.542383593970807,-1.08560123629894,0
-2.23398027809733,1.51294967222961,1
1.31762013474246,-1.24451847285949,0
0.421883927806386,0.835186570937742,1
-0.742518988802396,-0.398571316467354,0
0.246548388393088,-0.294702313171715,0
-0.534765887357693,0.57772522084757,0
-1.3755439339813,-0.877821395730681,0
-0.410783841828446,0.335451580315281,1
